year,month,day,hour,minute,second,freq_MHz,utc_hr
2017,8,21,15,24,14,10000000.0257,15.40388889
2017,8,21,15,24,25.9,10000000.0193,15.40719444
2017,8,21,15,24,37.8,10000000.0131,15.4105
2017,8,21,15,24,49.7,10000000.0254,15.41380556
2017,8,21,15,25,1.6,10000000.0216,15.41711111
2017,8,21,15,25,13.5,10000000.2568,15.42041667
2017,8,21,15,25,25.4,10000000.2527,15.42372222
2017,8,21,15,25,37.3,10000000.1716,15.42702778
2017,8,21,15,25,49.2,10000000.1716,15.43033333
2017,8,21,15,26,1,10000000.1415,15.43361111
2017,8,21,15,26,12.9,10000000.1354,15.43691667
2017,8,21,15,26,24.8,10000000.1696,15.44022222
2017,8,21,15,26,36.7,10000000.1712,15.44352778
2017,8,21,15,26,48.6,10000000.2411,15.44683333
2017,8,21,15,27,0.5,10000000.1960,15.45013889
2017,8,21,15,27,12.4,10000000.2406,15.45344444
2017,8,21,15,27,24.3,10000000.2606,15.45675
2017,8,21,15,27,36.1,10000000.2717,15.46002778
2017,8,21,15,27,48,9999999.9878,15.46333333
2017,8,21,15,27,59.9,10000000.0503,15.46663889
2017,8,21,15,28,11.8,10000000.0518,15.46994444
2017,8,21,15,28,23.7,10000000.0070,15.47325
2017,8,21,15,28,35.6,10000000.0516,15.47655556
2017,8,21,15,28,47.5,10000000.1529,15.47986111
2017,8,21,15,28,59.4,10000000.2174,15.48316667
2017,8,21,15,29,11.3,10000000.0663,15.48647222
2017,8,21,15,29,23.1,10000000.0878,15.48975
2017,8,21,15,29,35,10000000.0767,15.49305556
2017,8,21,15,29,46.9,10000000.1155,15.49636111
2017,8,21,15,29,58.8,10000000.1243,15.49966667
2017,8,21,15,30,10.6,10000000.1323,15.50294444
2017,8,21,15,30,22.5,10000000.1088,15.50625
2017,8,21,15,30,34.4,10000000.1030,15.50955556
2017,8,21,15,30,46.2,10000000.0896,15.51283333
2017,8,21,15,30,58.1,10000000.0906,15.51613889
2017,8,21,15,31,10,10000000.0066,15.51944444
2017,8,21,15,31,21.9,9999999.9988,15.52275
2017,8,21,15,31,33.9,10000000.1324,15.52608333
2017,8,21,15,31,45.8,10000000.0056,15.52938889
2017,8,21,15,31,57.7,10000000.0060,15.53269444
2017,8,21,15,32,9.6,10000000.0003,15.536
2017,8,21,15,32,21.5,9999999.9948,15.53930556
2017,8,21,15,32,33.4,10000000.0008,15.54261111
2017,8,21,15,32,45.3,10000000.0066,15.54591667
2017,8,21,15,32,57.1,10000000.0017,15.54919444
2017,8,21,15,33,9,10000000.0029,15.5525
2017,8,21,15,33,20.9,10000000.0024,15.55580556
2017,8,21,15,33,32.8,10000000.0008,15.55911111
2017,8,21,15,33,44.7,9999999.9995,15.56241667
2017,8,21,15,33,56.6,10000000.1264,15.56572222
2017,8,21,15,34,8.5,10000000.1029,15.56902778
2017,8,21,15,34,20.4,10000000.1700,15.57233333
2017,8,21,15,34,32.3,10000000.1960,15.57563889
2017,8,21,15,34,44.1,10000000.2086,15.57891667
2017,8,21,15,34,56,10000000.1507,15.58222222
2017,8,21,15,35,7.9,10000000.1806,15.58552778
2017,8,21,15,35,19.8,10000000.0033,15.58883333
2017,8,21,15,35,31.7,10000000.0217,15.59213889
2017,8,21,15,35,43.6,10000000.0373,15.59544444
2017,8,21,15,35,55.5,10000000.0437,15.59875
2017,8,21,15,36,7.4,10000000.0875,15.60205556
2017,8,21,15,36,19.2,10000000.0877,15.60533333
2017,8,21,15,36,31.1,10000000.0278,15.60863889
2017,8,21,15,36,43,10000000.0185,15.61194444
2017,8,21,15,36,54.9,10000000.0018,15.61525
2017,8,21,15,37,6.8,9999999.9944,15.61855556
2017,8,21,15,37,18.7,10000000.0038,15.62186111
2017,8,21,15,37,30.6,9999999.9959,15.62516667
2017,8,21,15,37,42.5,10000000.1797,15.62847222
2017,8,21,15,37,54.4,10000000.1759,15.63177778
2017,8,21,15,38,6.2,10000000.1041,15.63505556
2017,8,21,15,38,18.1,10000000.1743,15.63836111
2017,8,21,15,38,30,10000000.1104,15.64166667
2017,8,21,15,38,41.9,10000000.0910,15.64497222
2017,8,21,15,38,53.8,10000000.0067,15.64827778
2017,8,21,15,39,5.7,10000000.0081,15.65158333
2017,8,21,15,39,17.6,10000000.0394,15.65488889
2017,8,21,15,39,29.5,10000000.0463,15.65819444
2017,8,21,15,39,41.4,10000000.0510,15.6615
2017,8,21,15,39,53.3,9999999.8838,15.66480556
2017,8,21,15,40,5.2,10000000.0083,15.66811111
2017,8,21,15,40,17.1,10000000.0087,15.67141667
2017,8,21,15,40,29,9999999.9853,15.67472222
2017,8,21,15,40,40.9,10000000.0285,15.67802778
2017,8,21,15,40,52.8,10000000.0498,15.68133333
2017,8,21,15,41,4.7,10000000.0715,15.68463889
2017,8,21,15,41,16.6,10000000.1935,15.68794444
2017,8,21,15,41,28.4,10000000.0843,15.69122222
2017,8,21,15,41,40.3,10000000.0863,15.69452778
2017,8,21,15,41,52.2,10000000.0841,15.69783333
2017,8,21,15,42,4,10000000.1306,15.70111111
2017,8,21,15,42,15.9,10000000.0284,15.70441667
2017,8,21,15,42,27.8,10000000.1292,15.70772222
2017,8,21,15,42,39.7,10000000.1297,15.71102778
2017,8,21,15,42,51.6,10000000.0214,15.71433333
2017,8,21,15,43,3.5,10000000.0152,15.71763889
2017,8,21,15,43,15.3,10000000.0248,15.72091667
2017,8,21,15,43,27.2,10000000.0059,15.72422222
2017,8,21,15,43,39.1,9999999.9883,15.72752778
2017,8,21,15,43,51,10000000.1123,15.73083333
2017,8,21,15,44,2.9,10000000.1742,15.73413889
2017,8,21,15,44,14.8,10000000.1783,15.73744444
2017,8,21,15,44,26.7,10000000.1746,15.74075
2017,8,21,15,44,38.6,10000000.1473,15.74405556
2017,8,21,15,44,50.5,10000000.1797,15.74736111
2017,8,21,15,45,2.3,10000000.1992,15.75063889
2017,8,21,15,45,14.2,10000000.2033,15.75394444
2017,8,21,15,45,26.1,10000000.1988,15.75725
2017,8,21,15,45,38,10000000.0886,15.76055556
2017,8,21,15,45,49.9,10000000.0192,15.76386111
2017,8,21,15,46,1.8,10000000.2554,15.76716667
2017,8,21,15,46,13.7,10000000.2642,15.77047222
2017,8,21,15,46,25.6,10000000.2712,15.77377778
2017,8,21,15,46,37.5,10000000.1538,15.77708333
2017,8,21,15,46,49.3,10000000.1365,15.78036111
2017,8,21,15,47,1.2,10000000.0135,15.78366667
2017,8,21,15,47,13.1,10000000.0123,15.78697222
2017,8,21,15,47,25,10000000.0214,15.79027778
2017,8,21,15,47,36.9,9999999.9919,15.79358333
2017,8,21,15,47,48.8,9999999.9923,15.79688889
2017,8,21,15,48,0.7,10000000.0007,15.80019444
2017,8,21,15,48,12.6,10000000.1131,15.8035
2017,8,21,15,48,24.5,10000000.1237,15.80680556
2017,8,21,15,48,36.3,10000000.1339,15.81008333
2017,8,21,15,48,48.2,10000000.2781,15.81338889
2017,8,21,15,49,0.1,10000000.0190,15.81669444
2017,8,21,15,49,12,10000000.0090,15.82
2017,8,21,15,49,23.9,9999999.9992,15.82330556
2017,8,21,15,49,35.8,9999999.9900,15.82661111
2017,8,21,15,49,47.7,9999999.9904,15.82991667
2017,8,21,15,49,59.6,9999999.9887,15.83322222
2017,8,21,15,50,11.5,10000000.2154,15.83652778
2017,8,21,15,50,23.4,10000000.2558,15.83983333
2017,8,21,15,50,35.2,9999999.9831,15.84311111
2017,8,21,15,50,47.1,10000000.2354,15.84641667
2017,8,21,15,50,59,10000000.2762,15.84972222
2017,8,21,15,51,10.9,10000000.0089,15.85302778
2017,8,21,15,51,22.8,10000000.0025,15.85633333
2017,8,21,15,51,34.7,10000000.0046,15.85963889
2017,8,21,15,51,46.6,10000000.0032,15.86294444
2017,8,21,15,51,58.4,10000000.0010,15.86622222
2017,8,21,15,52,10.3,10000000.0003,15.86952778
2017,8,21,15,52,22.2,10000000.0008,15.87283333
2017,8,21,15,52,34.1,9999999.9983,15.87613889
2017,8,21,15,52,46,10000000.0087,15.87944444
2017,8,21,15,52,57.9,10000000.0105,15.88275
2017,8,21,15,53,9.8,10000000.0155,15.88605556
2017,8,21,15,53,21.7,10000000.0251,15.88936111
2017,8,21,15,53,33.6,10000000.0209,15.89266667
2017,8,21,15,53,45.4,10000000.0203,15.89594444
2017,8,21,15,53,57.3,10000000.1973,15.89925
2017,8,21,15,54,9.2,10000000.3594,15.90255556
2017,8,21,15,54,21.1,10000000.3245,15.90586111
2017,8,21,15,54,33,10000000.3316,15.90916667
2017,8,21,15,54,44.9,10000000.0261,15.91247222
2017,8,21,15,54,56.8,10000000.0098,15.91577778
2017,8,21,15,55,8.7,10000000.2391,15.91908333
2017,8,21,15,55,20.6,10000000.2210,15.92238889
2017,8,21,15,55,32.4,10000000.0477,15.92566667
2017,8,21,15,55,44.3,10000000.1740,15.92897222
2017,8,21,15,55,56.2,10000000.1929,15.93227778
2017,8,21,15,56,8.1,10000000.2194,15.93558333
2017,8,21,15,56,20,10000000.0097,15.93888889
2017,8,21,15,56,31.9,10000000.1801,15.94219444
2017,8,21,15,56,43.8,10000000.1919,15.9455
2017,8,21,15,56,55.7,10000000.1719,15.94880556
2017,8,21,15,57,7.6,9999999.9887,15.95211111
2017,8,21,15,57,19.4,9999999.9897,15.95538889
2017,8,21,15,57,31.3,10000000.0027,15.95869444
2017,8,21,15,57,43.2,10000000.0034,15.962
2017,8,21,15,57,55.1,10000000.0069,15.96530556
2017,8,21,15,58,7,10000000.0049,15.96861111
2017,8,21,15,58,18.9,10000000.0025,15.97191667
2017,8,21,15,58,30.8,9999999.9640,15.97522222
2017,8,21,15,58,42.7,10000000.0089,15.97852778
2017,8,21,15,58,54.6,10000000.0128,15.98183333
2017,8,21,15,59,6.4,10000000.0055,15.98511111
2017,8,21,15,59,18.3,10000000.0048,15.98841667
2017,8,21,15,59,30.2,10000000.0006,15.99172222
2017,8,21,15,59,42.1,10000000.0013,15.99502778
2017,8,21,15,59,54,10000000.0021,15.99833333
2017,8,21,16,0,5.9,9999999.9984,16.00163889
2017,8,21,16,0,17.8,10000000.0005,16.00494444
2017,8,21,16,0,29.7,10000000.0042,16.00825
2017,8,21,16,0,41.6,10000000.0104,16.01155556
2017,8,21,16,0,53.4,9999999.9901,16.01483333
2017,8,21,16,1,5.3,10000000.0015,16.01813889
2017,8,21,16,1,17.2,10000000.0088,16.02144444
2017,8,21,16,1,29.1,10000000.0086,16.02475
2017,8,21,16,1,41,9999999.9998,16.02805556
2017,8,21,16,1,52.9,9999999.9952,16.03136111
2017,8,21,16,2,4.8,9999999.9986,16.03466667
2017,8,21,16,2,16.7,10000000.0014,16.03797222
2017,8,21,16,2,28.5,9999999.9981,16.04125
2017,8,21,16,2,40.4,10000000.0046,16.04455556
2017,8,21,16,2,52.3,10000000.0108,16.04786111
2017,8,21,16,3,4.2,10000000.0088,16.05116667
2017,8,21,16,3,16.1,10000000.0198,16.05447222
2017,8,21,16,3,28,10000000.0223,16.05777778
2017,8,21,16,3,39.9,10000000.0038,16.06108333
2017,8,21,16,3,51.8,9999999.9975,16.06438889
2017,8,21,16,4,3.7,9999999.9965,16.06769444
2017,8,21,16,4,15.5,10000000.0001,16.07097222
2017,8,21,16,4,27.4,9999999.9956,16.07427778
2017,8,21,16,4,39.3,10000000.0046,16.07758333
2017,8,21,16,4,51.2,10000000.0059,16.08088889
2017,8,21,16,5,3.1,10000000.0052,16.08419444
2017,8,21,16,5,15,10000000.0042,16.0875
2017,8,21,16,5,26.9,10000000.0000,16.09080556
2017,8,21,16,5,38.8,10000000.0025,16.09411111
2017,8,21,16,5,50.6,10000000.0015,16.09738889
2017,8,21,16,6,2.5,9999999.9917,16.10069444
2017,8,21,16,6,14.4,10000000.0123,16.104
2017,8,21,16,6,26.3,10000000.0117,16.10730556
2017,8,21,16,6,38.2,10000000.0141,16.11061111
2017,8,21,16,6,50.1,10000000.0283,16.11391667
2017,8,21,16,7,2,10000000.0182,16.11722222
2017,8,21,16,7,13.9,10000000.0186,16.12052778
2017,8,21,16,7,25.8,10000000.0093,16.12383333
2017,8,21,16,7,37.6,10000000.0098,16.12711111
2017,8,21,16,7,49.5,10000000.0105,16.13041667
2017,8,21,16,8,1.4,10000000.0104,16.13372222
2017,8,21,16,8,13.3,10000000.0135,16.13702778
2017,8,21,16,8,25.2,10000000.0183,16.14033333
2017,8,21,16,8,37.1,10000000.0140,16.14363889
2017,8,21,16,8,49,10000000.0060,16.14694444
2017,8,21,16,9,0.9,10000000.0089,16.15025
2017,8,21,16,9,12.8,10000000.0136,16.15355556
2017,8,21,16,9,24.6,10000000.0111,16.15683333
2017,8,21,16,9,36.5,10000000.0136,16.16013889
2017,8,21,16,9,48.4,10000000.0112,16.16344444
2017,8,21,16,10,0.4,10000000.0139,16.16677778
2017,8,21,16,10,12.3,10000000.0089,16.17008333
2017,8,21,16,10,24.1,10000000.0086,16.17336111
2017,8,21,16,10,36,10000000.0249,16.17666667
2017,8,21,16,10,47.9,9999999.9829,16.17997222
2017,8,21,16,10,59.8,10000000.0233,16.18327778
2017,8,21,16,11,11.6,10000000.0029,16.18655556
2017,8,21,16,11,23.5,9999999.9997,16.18986111
2017,8,21,16,11,35.4,9999999.9961,16.19316667
2017,8,21,16,11,47.3,10000000.0057,16.19647222
2017,8,21,16,11,59.2,10000000.0064,16.19977778
2017,8,21,16,12,11.1,9999999.9915,16.20308333
2017,8,21,16,12,23,10000000.0007,16.20638889
2017,8,21,16,12,34.9,10000000.1325,16.20969444
2017,8,21,16,12,46.8,10000000.1476,16.213
2017,8,21,16,12,58.6,10000000.1547,16.21627778
2017,8,21,16,13,10.5,10000000.1070,16.21958333
2017,8,21,16,13,22.4,10000000.1712,16.22288889
2017,8,21,16,13,34.3,10000000.0923,16.22619444
2017,8,21,16,13,46.2,10000000.1306,16.2295
2017,8,21,16,13,58.1,10000000.1305,16.23280556
2017,8,21,16,14,10,10000000.1357,16.23611111
2017,8,21,16,14,21.9,10000000.0793,16.23941667
2017,8,21,16,14,33.8,10000000.1646,16.24272222
2017,8,21,16,14,45.6,10000000.1571,16.246
2017,8,21,16,14,57.5,9999999.9715,16.24930556
2017,8,21,16,15,9.4,9999999.9866,16.25261111
2017,8,21,16,15,21.3,9999999.9902,16.25591667
2017,8,21,16,15,33.2,9999999.9845,16.25922222
2017,8,21,16,15,45.1,10000000.2600,16.26252778
2017,8,21,16,15,57,10000000.2782,16.26583333
2017,8,21,16,16,8.9,9999999.9997,16.26913889
2017,8,21,16,16,20.7,9999999.9887,16.27241667
2017,8,21,16,16,32.6,10000000.0039,16.27572222
2017,8,21,16,16,44.5,10000000.0069,16.27902778
2017,8,21,16,16,56.4,10000000.0111,16.28233333
2017,8,21,16,17,8.3,9999999.9978,16.28563889
2017,8,21,16,17,20.2,9999999.9847,16.28894444
2017,8,21,16,17,32.1,10000000.0174,16.29225
2017,8,21,16,17,44,10000000.0448,16.29555556
2017,8,21,16,17,55.9,10000000.0413,16.29886111
2017,8,21,16,18,7.7,9999999.9898,16.30213889
2017,8,21,16,18,19.6,9999999.9984,16.30544444
2017,8,21,16,18,31.5,10000000.0029,16.30875
2017,8,21,16,18,43.4,10000000.0903,16.31205556
2017,8,21,16,18,55.3,10000000.0256,16.31536111
2017,8,21,16,19,7.2,10000000.0068,16.31866667
2017,8,21,16,19,19.1,9999999.9863,16.32197222
2017,8,21,16,19,31,9999999.9483,16.32527778
2017,8,21,16,19,42.9,9999999.9653,16.32858333
2017,8,21,16,19,54.7,10000000.0046,16.33186111
2017,8,21,16,20,6.6,10000000.0267,16.33516667
2017,8,21,16,20,18.5,10000000.0427,16.33847222
2017,8,21,16,20,30.4,10000000.1090,16.34177778
2017,8,21,16,20,42.3,10000000.0950,16.34508333
2017,8,21,16,20,54.2,10000000.0816,16.34838889
2017,8,21,16,21,6.1,10000000.0773,16.35169444
2017,8,21,16,21,18,10000000.0939,16.355
2017,8,21,16,21,29.9,10000000.1097,16.35830556
2017,8,21,16,21,41.7,10000000.0249,16.36158333
2017,8,21,16,21,53.6,10000000.0258,16.36488889
2017,8,21,16,22,5.5,10000000.1981,16.36819444
2017,8,21,16,22,17.4,10000000.1117,16.3715
2017,8,21,16,22,29.3,10000000.1283,16.37480556
2017,8,21,16,22,41.2,10000000.0691,16.37811111
2017,8,21,16,22,53.1,9999999.9219,16.38141667
2017,8,21,16,23,5,9999999.9406,16.38472222
2017,8,21,16,23,16.8,10000000.0306,16.388
2017,8,21,16,23,28.7,9999999.9867,16.39130556
2017,8,21,16,23,40.6,9999999.9674,16.39461111
2017,8,21,16,23,52.5,9999999.9981,16.39791667
2017,8,21,16,24,4.4,9999999.9201,16.40122222
2017,8,21,16,24,16.3,9999999.9195,16.40452778
2017,8,21,16,24,28.2,9999999.8387,16.40783333
2017,8,21,16,24,40.1,9999999.8359,16.41113889
2017,8,21,16,24,52,9999999.8560,16.41444444
2017,8,21,16,25,3.8,10000000.0453,16.41772222
2017,8,21,16,25,15.7,10000000.0317,16.42102778
2017,8,21,16,25,27.6,10000000.0302,16.42433333
2017,8,21,16,25,39.5,10000000.0228,16.42763889
2017,8,21,16,25,51.4,10000000.0224,16.43094444
2017,8,21,16,26,3.3,9999999.9828,16.43425
2017,8,21,16,26,15.2,9999999.9832,16.43755556
2017,8,21,16,26,27.1,10000000.0172,16.44086111
2017,8,21,16,26,39,9999999.9902,16.44416667
2017,8,21,16,26,50.8,9999999.9403,16.44744444
2017,8,21,16,27,2.7,9999999.9251,16.45075
2017,8,21,16,27,14.6,9999999.9109,16.45405556
2017,8,21,16,27,26.5,9999999.8847,16.45736111
2017,8,21,16,27,38.4,9999999.8817,16.46066667
2017,8,21,16,27,50.3,9999999.9331,16.46397222
2017,8,21,16,28,2.2,10000000.0325,16.46727778
2017,8,21,16,28,14.1,10000000.0063,16.47058333
2017,8,21,16,28,26,9999999.9979,16.47388889
2017,8,21,16,28,37.8,10000000.0074,16.47716667
2017,8,21,16,28,49.7,10000000.0437,16.48047222
2017,8,21,16,29,1.6,10000000.0057,16.48377778
2017,8,21,16,29,13.5,10000000.0005,16.48708333
2017,8,21,16,29,25.4,9999999.9982,16.49038889
2017,8,21,16,29,37.3,9999999.9998,16.49369444
2017,8,21,16,29,49.2,9999999.9409,16.497
2017,8,21,16,30,1.1,9999999.9834,16.50030556
2017,8,21,16,30,13,9999999.9198,16.50361111
2017,8,21,16,30,24.9,9999999.9257,16.50691667
2017,8,21,16,30,36.7,9999999.9271,16.51019444
2017,8,21,16,30,48.6,9999999.9383,16.5135
2017,8,21,16,31,0.5,9999999.9893,16.51680556
2017,8,21,16,31,12.4,10000000.0012,16.52011111
2017,8,21,16,31,24.3,9999999.9886,16.52341667
2017,8,21,16,31,36.2,9999999.9897,16.52672222
2017,8,21,16,31,48.1,10000000.0002,16.53002778
2017,8,21,16,31,59.9,9999999.8493,16.53330556
2017,8,21,16,32,11.8,9999999.8566,16.53661111
2017,8,21,16,32,23.7,9999999.8361,16.53991667
2017,8,21,16,32,35.6,9999999.8850,16.54322222
2017,8,21,16,32,47.5,9999999.8991,16.54652778
2017,8,21,16,32,59.4,9999999.9072,16.54983333
2017,8,21,16,33,11.3,9999999.7782,16.55313889
2017,8,21,16,33,23.2,9999999.7925,16.55644444
2017,8,21,16,33,35.1,9999999.7958,16.55975
2017,8,21,16,33,46.9,9999999.9165,16.56302778
2017,8,21,16,33,58.8,9999999.9156,16.56633333
2017,8,21,16,34,10.7,9999999.8420,16.56963889
2017,8,21,16,34,22.6,9999999.8524,16.57294444
2017,8,21,16,34,34.5,9999999.8819,16.57625
2017,8,21,16,34,46.4,9999999.9006,16.57955556
2017,8,21,16,34,58.3,9999999.8629,16.58286111
2017,8,21,16,35,10.2,9999999.8421,16.58616667
2017,8,21,16,35,22.1,9999999.9864,16.58947222
2017,8,21,16,35,33.9,9999999.9705,16.59275
2017,8,21,16,35,45.8,9999999.9811,16.59605556
2017,8,21,16,35,57.7,9999999.9840,16.59936111
2017,8,21,16,36,9.6,9999999.9810,16.60266667
2017,8,21,16,36,21.5,9999999.9822,16.60597222
2017,8,21,16,36,33.4,9999999.9852,16.60927778
2017,8,21,16,36,45.3,9999999.9899,16.61258333
2017,8,21,16,36,57.2,10000000.0053,16.61588889
2017,8,21,16,37,9.1,9999999.9461,16.61919444
2017,8,21,16,37,20.9,10000000.0028,16.62247222
2017,8,21,16,37,32.8,9999999.9913,16.62577778
2017,8,21,16,37,44.7,10000000.0012,16.62908333
2017,8,21,16,37,56.6,10000000.0012,16.63238889
2017,8,21,16,38,8.5,10000000.0014,16.63569444
2017,8,21,16,38,20.4,10000000.0042,16.639
2017,8,21,16,38,32.3,10000000.0002,16.64230556
2017,8,21,16,38,44.2,10000000.0087,16.64561111
2017,8,21,16,38,56,10000000.0543,16.64888889
2017,8,21,16,39,7.9,9999999.9841,16.65219444
2017,8,21,16,39,19.8,10000000.0213,16.6555
2017,8,21,16,39,31.7,10000000.0097,16.65880556
2017,8,21,16,39,43.6,10000000.0037,16.66211111
2017,8,21,16,39,55.5,10000000.0025,16.66541667
2017,8,21,16,40,7.4,9999999.8788,16.66872222
2017,8,21,16,40,19.3,9999999.9444,16.67202778
2017,8,21,16,40,31.2,9999999.7702,16.67533333
2017,8,21,16,40,43.1,9999999.6654,16.67863889
2017,8,21,16,40,54.9,9999999.6955,16.68191667
2017,8,21,16,41,6.8,9999999.6957,16.68522222
2017,8,21,16,41,18.7,9999999.9921,16.68852778
2017,8,21,16,41,30.6,9999999.9900,16.69183333
2017,8,21,16,41,42.5,9999999.9966,16.69513889
2017,8,21,16,41,54.4,9999999.9913,16.69844444
2017,8,21,16,42,6.3,9999999.9865,16.70175
2017,8,21,16,42,18.2,9999999.9830,16.70505556
2017,8,21,16,42,30,9999999.8007,16.70833333
2017,8,21,16,42,41.9,9999999.9825,16.71163889
2017,8,21,16,42,53.8,9999999.9906,16.71494444
2017,8,21,16,43,5.7,9999999.9969,16.71825
2017,8,21,16,43,17.6,9999999.9885,16.72155556
2017,8,21,16,43,29.5,10000000.0002,16.72486111
2017,8,21,16,43,41.4,9999999.9910,16.72816667
2017,8,21,16,43,53.3,9999999.9832,16.73147222
2017,8,21,16,44,5.2,9999999.9639,16.73477778
2017,8,21,16,44,17,9999999.9035,16.73805556
2017,8,21,16,44,28.9,9999999.9824,16.74136111
2017,8,21,16,44,40.8,9999999.8419,16.74466667
2017,8,21,16,44,52.7,9999999.8444,16.74797222
2017,8,21,16,45,4.6,9999999.8339,16.75127778
2017,8,21,16,45,16.5,9999999.8379,16.75458333
2017,8,21,16,45,28.4,9999999.8655,16.75788889
2017,8,21,16,45,40.3,9999999.8814,16.76119444
2017,8,21,16,45,52.2,9999999.8998,16.7645
2017,8,21,16,46,4,9999999.8805,16.76777778
2017,8,21,16,46,15.9,9999999.8116,16.77108333
2017,8,21,16,46,27.8,9999999.7774,16.77438889
2017,8,21,16,46,39.7,9999999.9942,16.77769444
2017,8,21,16,46,51.6,9999999.9936,16.781
2017,8,21,16,47,3.5,9999999.9921,16.78430556
2017,8,21,16,47,15.4,9999999.9971,16.78761111
2017,8,21,16,47,27.3,9999999.8363,16.79091667
2017,8,21,16,47,39.2,9999999.8364,16.79422222
2017,8,21,16,47,51,9999999.9197,16.7975
2017,8,21,16,48,2.9,9999999.8843,16.80080556
2017,8,21,16,48,14.8,9999999.7549,16.80411111
2017,8,21,16,48,26.7,10000000.0006,16.80741667
2017,8,21,16,48,38.6,9999999.9997,16.81072222
2017,8,21,16,48,50.5,10000000.0042,16.81402778
2017,8,21,16,49,2.4,10000000.0052,16.81733333
2017,8,21,16,49,14.3,10000000.0049,16.82063889
2017,8,21,16,49,26.1,10000000.0033,16.82391667
2017,8,21,16,49,38,10000000.0010,16.82722222
2017,8,21,16,49,49.9,9999999.9994,16.83052778
2017,8,21,16,50,1.8,9999999.9027,16.83383333
2017,8,21,16,50,13.7,9999999.9066,16.83713889
2017,8,21,16,50,25.6,9999999.9979,16.84044444
2017,8,21,16,50,37.5,9999999.9848,16.84375
2017,8,21,16,50,49.4,9999999.9717,16.84705556
2017,8,21,16,51,1.3,9999999.9929,16.85036111
2017,8,21,16,51,13.1,9999999.9904,16.85363889
2017,8,21,16,51,25,9999999.9939,16.85694444
2017,8,21,16,51,36.9,9999999.9988,16.86025
2017,8,21,16,51,48.8,9999999.9871,16.86355556
2017,8,21,16,52,0.7,9999999.9679,16.86686111
2017,8,21,16,52,12.6,10000000.0134,16.87016667
2017,8,21,16,52,24.5,9999999.9922,16.87347222
2017,8,21,16,52,36.4,9999999.9893,16.87677778
2017,8,21,16,52,48.3,9999999.9838,16.88008333
2017,8,21,16,53,0.1,9999999.9787,16.88336111
2017,8,21,16,53,12,9999999.9860,16.88666667
2017,8,21,16,53,23.9,9999999.9839,16.88997222
2017,8,21,16,53,35.8,9999999.9841,16.89327778
2017,8,21,16,53,47.7,9999999.9888,16.89658333
2017,8,21,16,53,59.6,9999999.9902,16.89988889
2017,8,21,16,54,11.5,9999999.9915,16.90319444
2017,8,21,16,54,23.4,9999999.9944,16.9065
2017,8,21,16,54,35.3,9999999.9959,16.90980556
2017,8,21,16,54,47.1,10000000.0018,16.91308333
